,epoch,train_loss,train_acc,train_pre,train_rec,train_f1,train_auc,train_mcc,valid_loss,valid_acc,valid_pre,valid_rec,valid_f1,valid_auc,valid_mcc,test_acc,test_pre,test_rec,test_f1,test_auc,test_mcc,test_pr-auc,train_pr-auc,valid_pr-auc
0,0.0,0.6724122888704976,0.593042071197411,0.61830546897138,0.9308873720136519,0.7430614677336965,0.5261970101488295,-0.12744654778933504,0.6610935305602609,0.6153119092627599,0.627431906614786,0.9641255605381166,0.7601649970536241,0.7119131881602053,-0.05940593366963617,0.6149532710280374,0.6259541984732825,0.9704142011834319,0.7610208816705336,0.6447977052233202,-0.08330416299346431,0.7748842322625071,0.6976830503278608,0.8099174420686933
1,1.0,0.6389836783419406,0.6299892125134844,0.6318502441671189,0.9936006825938567,0.7724709784411278,0.684101887392031,-0.00795782605595118,0.6430105393460207,0.6304347826086957,0.6318785578747628,0.9955156950672646,0.7730702263493906,0.8143355581941354,-0.015034575907457106,0.6336448598130842,0.6329588014981273,1.0,0.7752293577981652,0.7482954374793499,0.05668323244216068,0.8177796265449548,0.806289204970392,0.851644534357624
2,2.0,0.6182566544256035,0.6321467098166127,0.6321467098166127,1.0,0.774619960343688,0.7174518393502347,0.0,0.6310597605200481,0.6323251417769377,0.6323251417769377,1.0,0.7747539085118704,0.8366206708397216,0.0,0.6317757009345795,0.6317757009345795,1.0,0.7743413516609393,0.764079536238849,0.0,0.8227456344327492,0.8316043732010886,0.8612571841579537
3,3.0,0.6030792426780075,0.6321467098166127,0.6321467098166127,1.0,0.774619960343688,0.752729093060963,0.0,0.6224031451744484,0.6323251417769377,0.6323251417769377,1.0,0.7747539085118704,0.8503579374502865,0.0,0.6317757009345795,0.6317757009345795,1.0,0.7743413516609393,0.7745772384585349,0.0,0.8258415799452339,0.855523707397068,0.8665186388501039
4,4.0,0.5918065595009566,0.6321467098166127,0.6321467098166127,1.0,0.774619960343688,0.7993660734839311,0.0,0.6167587221006815,0.6323251417769377,0.6323251417769377,1.0,0.7747539085118704,0.8478371970596486,0.0,0.6317757009345795,0.6317757009345795,1.0,0.7743413516609393,0.7703721503018653,0.0,0.8219380151135903,0.8779368846937458,0.8655293640606061
5,5.0,0.5819345310796554,0.6321467098166127,0.6321467098166127,1.0,0.774619960343688,0.7849680784782762,0.0,0.6116129238799299,0.6323251417769377,0.6323251417769377,1.0,0.7747539085118704,0.8514492335950138,0.0,0.6317757009345795,0.6317757009345795,1.0,0.7743413516609393,0.7747724746943803,0.0,0.8220681878435011,0.8691227439855504,0.86652335082268
6,6.0,0.5734402272436354,0.63403451995685,0.6333423399081329,1.0,0.7755169561621174,0.8145808728593876,0.05701131993474245,0.6076628035092849,0.6389413988657845,0.6365366317792579,1.0,0.7779069767441862,0.8511994651111854,0.10702516848907634,0.6411214953271028,0.6377358490566037,1.0,0.7788018433179723,0.7733607665274983,0.1272249545582562,0.8194619877035281,0.8823979508388796,0.8669500836908985
7,7.0,0.5658879577792064,0.6461704422869471,0.6411378555798687,1.0,0.7813333333333332,0.7855704775654819,0.1563400321029205,0.6045738824824529,0.7060491493383743,0.6826530612244898,1.0,0.8114008489993936,0.8517931455842854,0.3699751217075893,0.6841121495327103,0.6666666666666666,1.0,0.8,0.7734208392154507,0.30782243766543016,0.8197746855640372,0.8717931836977799,0.866977568673867
8,8.0,0.5578366521878536,0.6693635382955772,0.6565826330532213,1.0,0.7926952992898209,0.8328855479266961,0.2577371688603129,0.5999871529004975,0.6748582230623819,0.6604146100691016,1.0,0.7954815695600475,0.8546078442674291,0.27640111613429075,0.6579439252336449,0.6487523992322457,1.0,0.7869615832363214,0.7765296008169886,0.21471895914781255,0.819995098711858,0.8973058419941433,0.8681047656777094
9,9.0,0.5511515733364973,0.6871628910463862,0.6691428571428572,0.9991467576791809,0.8015058179329227,0.8223698367579795,0.3147114845120594,0.5964170102248345,0.6455576559546313,0.6408045977011494,1.0,0.7810858143607705,0.8571285846580671,0.15186301810144368,0.6485981308411215,0.6425855513307985,1.0,0.7824074074074074,0.779443126182681,0.17133797102395312,0.8207641403317668,0.8924257012886312,0.8691630524518679
10,10.0,0.5436236410207862,0.6850053937432579,0.6695501730103807,0.9906143344709898,0.799036476256022,0.831825406853963,0.2948488754046259,0.5955322082867469,0.7986767485822306,0.7676056338028169,0.9775784753363229,0.8599605522682446,0.8536740943971167,0.5705834485386654,0.7364485981308411,0.7203579418344519,0.9526627218934911,0.8203821656050955,0.7748700928123029,0.4139247611938243,0.8180030041125466,0.9032927868532635,0.8689149413414975
11,11.0,0.535988174724476,0.720873786407767,0.6940409131337089,0.9987201365187713,0.8189609935280742,0.8748184357891365,0.40727662103094653,0.5888211711931319,0.7051039697542533,0.6819571865443425,1.0,0.8109090909090909,0.8576434919939593,0.3674084303102188,0.680373831775701,0.6640471512770137,1.0,0.7981109799291618,0.7792328717748476,0.2960417889043318,0.8198711330819911,0.9252380271554439,0.8703511909636712
12,12.0,0.5290910960401146,0.7311218985976268,0.7015863513917988,1.0,0.8246262093227792,0.8862411860818911,0.43447662160579703,0.5849115983186913,0.7344045368620038,0.7042105263157895,1.0,0.8264360716491662,0.8576358068098415,0.44216904269638396,0.6990654205607477,0.6773547094188377,1.0,0.8076463560334528,0.77873727209924,0.35182460976448154,0.819292359562912,0.9306884753592883,0.8700900756354019
13,13.0,0.5226451370708379,0.7435275080906149,0.7145056975669849,0.9897610921501706,0.829905204793418,0.862863503748261,0.4532683744877365,0.5818934459767404,0.7835538752362949,0.7466367713004485,0.9955156950672646,0.8532991672005125,0.8573072651888057,0.5495618882026181,0.7271028037383177,0.7042553191489361,0.9792899408284024,0.8193069306930694,0.7783317814555613,0.40408289455211543,0.8184887924898825,0.9165978014800709,0.8699807434741225
14,14.0,0.5151856556422245,0.7483818770226537,0.7162120747778118,0.9970136518771331,0.8336008560727661,0.8844851270605427,0.4720623573491927,0.576795293331597,0.7277882797731569,0.6990595611285266,1.0,0.8228782287822878,0.8591920565936959,0.4260327409180448,0.697196261682243,0.676,1.0,0.8066825775656324,0.7842189048748986,0.34655666613504865,0.821825265898664,0.9284793243646443,0.8713441031664513
15,15.0,0.5074623281130127,0.7640237324703344,0.7298904538341158,0.9948805460750854,0.8420292471565265,0.8895548502196912,0.5058473226950849,0.5733014239255332,0.8015122873345936,0.7665505226480837,0.9865470852017937,0.8627450980392156,0.8587847418354525,0.5819704261422711,0.7401869158878505,0.7177242888402626,0.9704142011834319,0.8251572327044026,0.782281560688433,0.4313321829411411,0.8201741011204775,0.931284426790096,0.8712564522232413
16,16.0,0.5002894285813119,0.7785868392664509,0.7443054218800128,0.9897610921501706,0.8496612342061893,0.8834568887432066,0.5341477593069108,0.5690750138295395,0.7277882797731569,0.6990595611285266,1.0,0.8228782287822878,0.8603448342113656,0.4260327409180448,0.697196261682243,0.6767068273092369,0.9970414201183432,0.80622009569378,0.7828222148800048,0.34176173373810986,0.8174082684218836,0.9269907377965032,0.872332381734868
17,17.0,0.4955128581135533,0.7769687162891047,0.7458670988654781,0.981655290102389,0.8476699207957266,0.8722688739203106,0.524778017202831,0.5674896812619243,0.832703213610586,0.8203125,0.9417040358744395,0.8768267223382046,0.8598798805722389,0.6344655764844707,0.7532710280373832,0.75,0.9142011834319527,0.8240000000000001,0.7827921785360286,0.44860604240532853,0.8176025277427634,0.9213447450058658,0.8721587491383982
