,epoch,train_loss,train_acc,train_pre,train_rec,train_f1,train_auc,train_mcc,valid_loss,valid_acc,valid_pre,valid_rec,valid_f1,valid_auc,valid_mcc,test_acc,test_pre,test_rec,test_f1,test_auc,test_mcc,test_pr-auc,train_pr-auc,valid_pr-auc
0,0.0,0.6913997361832324,0.48705501618122976,0.8932384341637011,0.21416382252559726,0.3454920853406745,0.5918259823546486,0.22884195103800856,0.6906834901618597,0.4924385633270321,0.8586956521739131,0.23617339312406577,0.3704572098475968,0.6867153907339735,0.21541247637545374,0.514018691588785,0.8545454545454545,0.2781065088757396,0.41964285714285715,0.6269335896434686,0.23497433050186503,0.7529224946060306,0.7429631165386494,0.7836688821781457
1,1.0,0.6882945291432748,0.5067421790722761,0.8849028400597907,0.2525597269624573,0.39296382343179553,0.6020902247455286,0.24592526218710428,0.6879929456233077,0.6143667296786389,0.8254364089775561,0.4947683109118087,0.6186915887850468,0.7257791816047434,0.3128923343750829,0.5981308411214953,0.7685589519650655,0.5207100591715976,0.6208112874779542,0.6784008650467066,0.24533090926326262,0.778603048409667,0.7537369726495826,0.8025290997383788
2,2.0,0.6855195820524469,0.6143473570658037,0.635287152161042,0.9155290102389079,0.7500873820342538,0.6196841251889144,0.020836147055311966,0.6856029200418685,0.611531190926276,0.625242718446602,0.9626307922272048,0.7580929958799293,0.7073462674982036,-0.08908801587860299,0.6149532710280374,0.627906976744186,0.9585798816568047,0.7587822014051522,0.6811191541765534,-0.041800178676031044,0.7819171899120957,0.7619596309298394,0.7937773003087575
3,3.0,0.6830307008636294,0.6143473570658037,0.6261733848702374,0.9675767918088737,0.7603084143479719,0.6021815542021558,-0.0803886758028459,0.6833639957278347,0.6143667296786389,0.6260869565217392,0.968609865470852,0.7605633802816901,0.685495367755273,-0.0867885300823462,0.616822429906542,0.628131021194605,0.9644970414201184,0.7607934655775962,0.6730318685609588,-0.04303733582738121,0.7778654633949459,0.756699120618509,0.7822563508949023
4,4.0,0.6806130766739994,0.622437971952535,0.6291735084838533,0.98080204778157,0.766588862954318,0.6299145881917269,-0.050718388616704524,0.6812815402541134,0.6228733459357277,0.6293103448275862,0.9820627802690582,0.7670753064798599,0.705617101071699,-0.0539935778643826,0.6242990654205608,0.6304761904761905,0.9792899408284024,0.7670915411355737,0.6907908569368936,-0.019521884974928932,0.7845936529466794,0.7715961827424991,0.7919414840663109
5,5.0,0.6783265945337865,0.6281014023732471,0.6312211041610009,0.9901877133105802,0.7709682776947351,0.6391452751393712,-0.020904784947722143,0.6792962631115615,0.6257088846880907,0.6303724928366762,0.9865470852017937,0.7692307692307692,0.6945638850142752,-0.03950926736512292,0.6299065420560748,0.6320754716981132,0.9911242603550295,0.7718894009216589,0.6866533505541705,0.006398888247012885,0.7822964032623286,0.7770975770416807,0.7856989967702327
6,6.0,0.6761304630044981,0.6299892125134844,0.6318502441671189,0.9936006825938567,0.7724709784411278,0.6228939489856176,-0.00795782605595118,0.6772476987937899,0.6275992438563327,0.6308277830637488,0.9910313901345291,0.7709302325581394,0.6786882159229328,-0.038051869642176404,0.6261682242990654,0.6296992481203008,0.9911242603550295,0.7701149425287355,0.6814946084762563,-0.057329687457904385,0.7793263656876781,0.7679521953626041,0.7772070597651729
7,7.0,0.6739468994392674,0.6313376483279396,0.6319200648123143,0.9982935153583617,0.7739374896642963,0.6443507413950137,-0.012790624262719957,0.6753353598212475,0.6294896030245747,0.6315289648622981,0.9940209267563528,0.7723577235772358,0.6683458793964057,-0.02396274534760431,0.6299065420560748,0.6310861423220974,0.9970414201183432,0.7729357798165137,0.6783783377887244,-0.033037268612738625,0.7775655287987646,0.7793685804986498,0.7710852475575717
8,8.0,0.6718251231290248,0.6321467098166127,0.6322180248246088,0.9995733788395904,0.7745454545454546,0.6289307635142574,0.006366084245235338,0.6734680391439644,0.6285444234404537,0.6309297912713473,0.9940209267563528,0.771909460243761,0.6600689361015365,-0.04697550223293827,0.6317757009345795,0.6317757009345795,1.0,0.7743413516609393,0.6756375214008951,0.0,0.7751894004602522,0.7738425573887311,0.7667109618165817
9,9.0,0.6697644350855353,0.6324163969795038,0.6323172376584839,1.0,0.7747479755412328,0.6533451290122406,0.021530807867632513,0.6717153860851136,0.6313799621928167,0.6319772942289499,0.9985052316890882,0.7740440324449593,0.6626780561095291,-0.023454395713439012,0.6317757009345795,0.6317757009345795,1.0,0.7743413516609393,0.677890247199111,0.0,0.7764547033218558,0.7867406474408609,0.7670281313580216
10,10.0,0.6678078622108139,0.6324163969795038,0.6323172376584839,1.0,0.7747479755412328,0.6486338426931431,0.021530807867632513,0.6699994196287851,0.6313799621928167,0.6319772942289499,0.9985052316890882,0.7740440324449593,0.6579017141803175,-0.023454395713439012,0.6317757009345795,0.6317757009345795,1.0,0.7743413516609393,0.6758627939807167,0.0,0.7752303867278192,0.7844594498201108,0.7646288836286281
11,11.0,0.6659412380818281,0.6321467098166127,0.6321467098166127,1.0,0.774619960343688,0.6371707447979742,0.0,0.6683178203768451,0.6313799621928167,0.6319772942289499,0.9985052316890882,0.7740440324449593,0.6527238213809508,-0.023454395713439012,0.6317757009345795,0.6317757009345795,1.0,0.7743413516609393,0.6680758718048839,0.0,0.7713926204566692,0.7783436674157245,0.7617507486806097
12,12.0,0.6640735483349591,0.6321467098166127,0.6321467098166127,1.0,0.774619960343688,0.6547119431405323,0.0,0.6667974316330172,0.6313799621928167,0.6319772942289499,0.9985052316890882,0.7740440324449593,0.66131393592862,-0.023454395713439012,0.6317757009345795,0.6317757009345795,1.0,0.7743413516609393,0.6736776499564474,0.0,0.7734092068069784,0.7880418473984079,0.7665904327188572
13,13.0,0.6622659582664794,0.6321467098166127,0.6321467098166127,1.0,0.774619960343688,0.6733099984486504,0.0,0.6652424177735875,0.6323251417769377,0.6323251417769377,1.0,0.7747539085118704,0.6851303215096776,0.0,0.6317757009345795,0.6317757009345795,1.0,0.7743413516609393,0.6898822575316133,0.0,0.7796712403802522,0.7995987628960652,0.7781494852950812
14,14.0,0.660451354396639,0.6321467098166127,0.6321467098166127,1.0,0.774619960343688,0.6897014465084623,0.0,0.6637005903995781,0.6323251417769377,0.6323251417769377,1.0,0.7747539085118704,0.6968521485853497,0.0,0.6317757009345795,0.6317757009345795,1.0,0.7743413516609393,0.6987504880905897,0.0,0.7829855859143613,0.8064039988011082,0.7838928656332511
15,15.0,0.6587369810416089,0.6321467098166127,0.6321467098166127,1.0,0.774619960343688,0.6855949050674086,0.0,0.6621759126001585,0.6323251417769377,0.6323251417769377,1.0,0.7747539085118704,0.70205309693707,0.0,0.6317757009345795,0.6317757009345795,1.0,0.7743413516609393,0.7016940498002584,0.0,0.7841683679944581,0.8044222980945455,0.7866189597606202
16,16.0,0.657033613584574,0.6321467098166127,0.6321467098166127,1.0,0.774619960343688,0.7011104348283006,0.0,0.6607871486018421,0.6323251417769377,0.6323251417769377,1.0,0.7747539085118704,0.7108891373765087,0.0,0.6317757009345795,0.6317757009345795,1.0,0.7743413516609393,0.7063571922025652,0.0,0.7863418365931015,0.8136889441703726,0.7910728609465911
17,17.0,0.6553945982469067,0.6321467098166127,0.6321467098166127,1.0,0.774619960343688,0.7059108611992434,0.0,0.6594602592951408,0.6323251417769377,0.6323251417769377,1.0,0.7747539085118704,0.7204975388197863,0.0,0.6317757009345795,0.6317757009345795,1.0,0.7743413516609393,0.711185534496741,0.0,0.7873060235699292,0.8160855601991156,0.7955593310800724
18,18.0,0.6537924525935802,0.6321467098166127,0.6321467098166127,1.0,0.774619960343688,0.7137268798855004,0.0,0.6581022225616109,0.6323251417769377,0.6323251417769377,1.0,0.7747539085118704,0.7338217267840195,0.0,0.6317757009345795,0.6317757009345795,1.0,0.7743413516609393,0.7184918751689544,0.0,0.7899580157230701,0.8201313768341061,0.8017748640043078
19,19.0,0.6522123289596945,0.6321467098166127,0.6321467098166127,1.0,0.774619960343688,0.7299373892786726,0.0,0.6567884705017104,0.6323251417769377,0.6323251417769377,1.0,0.7747539085118704,0.744707790086881,0.0,0.6317757009345795,0.6317757009345795,1.0,0.7743413516609393,0.7244015258462739,0.0,0.7925552112352745,0.82677774359793,0.8072786415722144
20,20.0,0.6506405237423177,0.6321467098166127,0.6321467098166127,1.0,0.774619960343688,0.7292166059471741,0.0,0.6555434678362538,0.6323251417769377,0.6323251417769377,1.0,0.7747539085118704,0.7533613074035221,0.0,0.6317757009345795,0.6317757009345795,1.0,0.7743413516609393,0.7310545760370047,0.0,0.7952943893112049,0.8270950089515573,0.8115294314392723
