,epoch,train_loss,train_acc,train_pre,train_rec,train_f1,train_auc,train_mcc,valid_loss,valid_acc,valid_pre,valid_rec,valid_f1,valid_auc,valid_mcc,test_acc,test_pre,test_rec,test_f1,test_auc,test_mcc
11,11.0,0.6970189809799194,0.4048004314994606,0.9053254437869822,0.06527303754266212,0.12176681257461201,0.5267714161320349,0.12379516859158955,0.6954457759857178,0.40359168241965976,0.8653846153846154,0.06726457399103139,0.12482662968099861,0.5246348576896032,0.10989229689825838,0.394392523364486,0.8181818181818182,0.05325443786982249,0.09999999999999999,0.5164749346709518,0.08003411317258224
12,12.0,0.6958552002906799,0.39913700107874867,0.9027777777777778,0.05546075085324232,0.1045016077170418,0.522598410617237,0.11280900959393836,0.695207953453064,0.39792060491493386,0.8636363636363636,0.05680119581464873,0.10659186535764377,0.5206885156451136,0.0999313769534422,0.3850467289719626,0.8,0.03550295857988166,0.0679886685552408,0.5101372660919712,0.05923726569669493
13,13.0,0.6945292353630066,0.3913160733549083,0.8990825688073395,0.041808873720136516,0.0799021606196494,0.5168721787955521,0.09633475144826896,0.6949973106384277,0.39224952741020797,0.90625,0.043348281016442454,0.0827389443651926,0.5178180993771159,0.10032994229596594,0.3850467289719626,0.8461538461538461,0.03254437869822485,0.06267806267806268,0.5111960472171327,0.07014217888049543
14,14.0,0.6953623294830322,0.3859223300970874,0.8850574712643678,0.03284982935153584,0.06334841628959277,0.5127592255262078,0.08129548187663103,0.6948087215423584,0.3856332703213611,0.88,0.03288490284005979,0.06340057636887608,0.5125864102889245,0.07990971371977217,0.37383177570093457,0.7142857142857143,0.014792899408284023,0.028985507246376812,0.5023203075721623,0.01969704308733378
15,15.0,0.6941291093826294,0.3818770226537217,0.90625,0.024744027303754267,0.04817275747508305,0.510172600162141,0.07533014234462841,0.6946390867233276,0.3827977315689981,0.9444444444444444,0.025411061285500747,0.049490538573508006,0.5114201835990485,0.08516046399257106,0.3719626168224299,0.6666666666666666,0.011834319526627219,0.023255813953488372,0.5008410176313339,0.007704121054887077
16,16.0,0.6945903897285461,0.3775620280474649,0.9285714285714286,0.016638225255972697,0.03269069572506287,0.5072194058831183,0.06579555702471383,0.6944854259490967,0.3771266540642722,0.9166666666666666,0.016442451420029897,0.032305433186490456,0.5069358786663132,0.06316301860486306,0.37009345794392523,0.6666666666666666,0.005917159763313609,0.011730205278592374,0.500420508815667,0.005432254649141532
17,17.0,0.6939572095870972,0.37297734627831713,1.0,0.008105802047781569,0.016081252644942867,0.5040529010238908,0.0547458060327121,0.6943448781967163,0.3724007561436673,1.0,0.007473841554559043,0.01483679525222552,0.5037369207772795,0.052545140587475066,0.36822429906542054,0.5,0.0029585798816568047,0.0058823529411764705,0.4989412188748385,-0.016735899032090114
18,18.0,0.6940770149230957,0.3705501618122977,1.0,0.004266211604095563,0.008496176720475788,0.5021331058020477,0.039668422309164265,0.6942160725593567,0.3705103969754253,1.0,0.004484304932735426,0.008928571428571428,0.5022421524663677,0.04066269315980691,0.37009345794392523,1.0,0.0029585798816568047,0.005899705014749263,0.5014792899408284,0.033037268612738625
19,19.0,0.6940996646881104,0.36839266450916935,1.0,0.0008532423208191126,0.0017050298380221654,0.5004266211604096,0.017721099817348984,0.6940978169441223,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
20,20.0,0.693989634513855,0.3681229773462783,1.0,0.0004266211604095563,0.0008528784648187633,0.5002133105802048,0.012529019595328818,0.6939899325370789,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
21,21.0,0.6935604214668274,0.36785329018338725,0.0,0.0,0.0,0.5,0.0,0.6938915848731995,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
22,22.0,0.6936580538749695,0.36785329018338725,0.0,0.0,0.0,0.5,0.0,0.6938022971153259,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
23,23.0,0.6938955187797546,0.36785329018338725,0.0,0.0,0.0,0.5,0.0,0.6937214732170105,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
24,24.0,0.693576455116272,0.36785329018338725,0.0,0.0,0.0,0.5,0.0,0.6936485767364502,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
25,25.0,0.6938159465789795,0.36785329018338725,0.0,0.0,0.0,0.5,0.0,0.693583071231842,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
26,26.0,0.6935233473777771,0.36785329018338725,0.0,0.0,0.0,0.5,0.0,0.6935245990753174,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
27,27.0,0.6932406425476074,0.36785329018338725,0.0,0.0,0.0,0.5,0.0,0.6934725046157837,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
28,28.0,0.6934380531311035,0.36785329018338725,0.0,0.0,0.0,0.5,0.0,0.6934264898300171,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
29,29.0,0.6932902932167053,0.36785329018338725,0.0,0.0,0.0,0.5,0.0,0.693385899066925,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
30,30.0,0.6933730244636536,0.36785329018338725,0.0,0.0,0.0,0.5,0.0,0.6933504939079285,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
31,31.0,0.6933367252349854,0.36785329018338725,0.0,0.0,0.0,0.5,0.0,0.6933196187019348,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
32,32.0,0.6933443546295166,0.36785329018338725,0.0,0.0,0.0,0.5,0.0,0.6932926774024963,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
33,33.0,0.6932817697525024,0.36785329018338725,0.0,0.0,0.0,0.5,0.0,0.6932695508003235,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
34,34.0,0.6932847499847412,0.36785329018338725,0.0,0.0,0.0,0.5,0.0,0.6932495832443237,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
35,35.0,0.693189263343811,0.36785329018338725,0.0,0.0,0.0,0.5,0.0,0.6932326555252075,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
36,36.0,0.6932644248008728,0.36785329018338725,0.0,0.0,0.0,0.5,0.0,0.6932180523872375,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
37,37.0,0.6932226419448853,0.36785329018338725,0.0,0.0,0.0,0.5,0.0,0.6932058930397034,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
38,38.0,0.6931917667388916,0.36785329018338725,0.0,0.0,0.0,0.5,0.0,0.6931954622268677,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
39,39.0,0.6931859850883484,0.36785329018338725,0.0,0.0,0.0,0.5,0.0,0.6931867003440857,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
40,40.0,0.6931631565093994,0.36785329018338725,0.0,0.0,0.0,0.5,0.0,0.6931794881820679,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
41,41.0,0.6931729912757874,0.36785329018338725,0.0,0.0,0.0,0.5,0.0,0.693173348903656,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
42,42.0,0.6931641697883606,0.36785329018338725,0.0,0.0,0.0,0.5,0.0,0.6931684017181396,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
43,43.0,0.6931662559509277,0.36785329018338725,0.0,0.0,0.0,0.5,0.0,0.6931641697883606,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
44,44.0,0.6931582689285278,0.36785329018338725,0.0,0.0,0.0,0.5,0.0,0.6931610107421875,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
45,45.0,0.6931533217430115,0.36785329018338725,0.0,0.0,0.0,0.5,0.0,0.6931582093238831,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
46,46.0,0.6931536197662354,0.36785329018338725,0.0,0.0,0.0,0.5,0.0,0.6931558847427368,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
47,47.0,0.6931527256965637,0.36785329018338725,0.0,0.0,0.0,0.5,0.0,0.693153977394104,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
48,48.0,0.6931551098823547,0.36785329018338725,0.0,0.0,0.0,0.5,0.0,0.6931526064872742,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
49,49.0,0.6931508183479309,0.36785329018338725,0.0,0.0,0.0,0.5,0.0,0.6931514739990234,0.3676748582230624,0.0,0.0,0.0,0.5,0.0,0.36822429906542054,0.0,0.0,0.0,0.5,0.0
