,epoch,train_loss,train_acc,train_pre,train_rec,train_f1,train_auc,train_mcc,valid_loss,valid_acc,valid_pre,valid_rec,valid_f1,valid_auc,valid_mcc,test_acc,test_pre,test_rec,test_f1,test_auc,test_mcc
0,0.0,0.8534381985664368,0.5428802588996764,0.44368832936372915,0.9560117302052786,0.6060887752730654,0.629243066467827,0.3074399318993911,0.7289796471595764,0.5378071833648393,0.43990384615384615,0.9408740359897172,0.5995085995085996,0.6221560015524072,0.28741986516577545,0.5588785046728972,0.45112781954887216,0.9137055837563451,0.6040268456375839,0.6328882948367525,0.29440981586447734
1,1.0,0.840269923210144,0.5428802588996764,0.44368832936372915,0.9560117302052786,0.6060887752730654,0.629243066467827,0.3074399318993911,0.725167989730835,0.5378071833648393,0.43990384615384615,0.9408740359897172,0.5995085995085996,0.6221560015524072,0.28741986516577545,0.5588785046728972,0.45112781954887216,0.9137055837563451,0.6040268456375839,0.6328882948367525,0.29440981586447734
2,2.0,0.8282091617584229,0.5428802588996764,0.44368832936372915,0.9560117302052786,0.6060887752730654,0.629243066467827,0.3074399318993911,0.7218778729438782,0.5378071833648393,0.43990384615384615,0.9408740359897172,0.5995085995085996,0.6221560015524072,0.28741986516577545,0.5588785046728972,0.45112781954887216,0.9137055837563451,0.6040268456375839,0.6328882948367525,0.29440981586447734
3,3.0,0.8169723153114319,0.5428802588996764,0.44368832936372915,0.9560117302052786,0.6060887752730654,0.629243066467827,0.3074399318993911,0.7188669443130493,0.5378071833648393,0.43990384615384615,0.9408740359897172,0.5995085995085996,0.6221560015524072,0.28741986516577545,0.5588785046728972,0.45112781954887216,0.9137055837563451,0.6040268456375839,0.6328882948367525,0.29440981586447734
4,4.0,0.8065323829650879,0.5428802588996764,0.44368832936372915,0.9560117302052786,0.6060887752730654,0.629243066467827,0.3074399318993911,0.7164154052734375,0.5378071833648393,0.43990384615384615,0.9408740359897172,0.5995085995085996,0.6221560015524072,0.28741986516577545,0.5588785046728972,0.45112781954887216,0.9137055837563451,0.6040268456375839,0.6328882948367525,0.29440981586447734
5,5.0,0.7970855236053467,0.5428802588996764,0.44368832936372915,0.9560117302052786,0.6060887752730654,0.629243066467827,0.3074399318993911,0.7140701413154602,0.5378071833648393,0.43990384615384615,0.9408740359897172,0.5995085995085996,0.6221560015524072,0.28741986516577545,0.5588785046728972,0.45112781954887216,0.9137055837563451,0.6040268456375839,0.6328882948367525,0.29440981586447734
6,6.0,0.788393497467041,0.5428802588996764,0.44368832936372915,0.9560117302052786,0.6060887752730654,0.629243066467827,0.3074399318993911,0.7118964791297913,0.5378071833648393,0.43990384615384615,0.9408740359897172,0.5995085995085996,0.6221560015524072,0.28741986516577545,0.5588785046728972,0.45112781954887216,0.9137055837563451,0.6040268456375839,0.6328882948367525,0.29440981586447734
7,7.0,0.7803448438644409,0.5428802588996764,0.44368832936372915,0.9560117302052786,0.6060887752730654,0.629243066467827,0.3074399318993911,0.7100409269332886,0.5378071833648393,0.43990384615384615,0.9408740359897172,0.5995085995085996,0.6221560015524072,0.28741986516577545,0.5588785046728972,0.45112781954887216,0.9137055837563451,0.6040268456375839,0.6328882948367525,0.29440981586447734
8,8.0,0.7728322148323059,0.5428802588996764,0.44368832936372915,0.9560117302052786,0.6060887752730654,0.629243066467827,0.3074399318993911,0.7084243297576904,0.5378071833648393,0.43990384615384615,0.9408740359897172,0.5995085995085996,0.6221560015524072,0.28741986516577545,0.5588785046728972,0.45112781954887216,0.9137055837563451,0.6040268456375839,0.6328882948367525,0.29440981586447734
9,9.0,0.7657853364944458,0.5428802588996764,0.44368832936372915,0.9560117302052786,0.6060887752730654,0.629243066467827,0.3074399318993911,0.7068887948989868,0.5378071833648393,0.43990384615384615,0.9408740359897172,0.5995085995085996,0.6221560015524072,0.28741986516577545,0.5588785046728972,0.45112781954887216,0.9137055837563451,0.6040268456375839,0.6328882948367525,0.29440981586447734
10,10.0,0.7591863870620728,0.5428802588996764,0.44368832936372915,0.9560117302052786,0.6060887752730654,0.629243066467827,0.3074399318993911,0.705384373664856,0.5378071833648393,0.43990384615384615,0.9408740359897172,0.5995085995085996,0.6221560015524072,0.28741986516577545,0.5588785046728972,0.45112781954887216,0.9137055837563451,0.6040268456375839,0.6328882948367525,0.29440981586447734
11,11.0,0.7530478835105896,0.5428802588996764,0.44368832936372915,0.9560117302052786,0.6060887752730654,0.629243066467827,0.3074399318993911,0.704110860824585,0.5378071833648393,0.43990384615384615,0.9408740359897172,0.5995085995085996,0.6221560015524072,0.28741986516577545,0.5588785046728972,0.45112781954887216,0.9137055837563451,0.6040268456375839,0.6328882948367525,0.29440981586447734
12,12.0,0.7473622560501099,0.5428802588996764,0.44368832936372915,0.9560117302052786,0.6060887752730654,0.629243066467827,0.3074399318993911,0.7030803561210632,0.5378071833648393,0.43990384615384615,0.9408740359897172,0.5995085995085996,0.6221560015524072,0.28741986516577545,0.5588785046728972,0.45112781954887216,0.9137055837563451,0.6040268456375839,0.6328882948367525,0.29440981586447734
13,13.0,0.74214106798172,0.5428802588996764,0.44368832936372915,0.9560117302052786,0.6060887752730654,0.629243066467827,0.3074399318993911,0.7020207643508911,0.5378071833648393,0.43990384615384615,0.9408740359897172,0.5995085995085996,0.6221560015524072,0.28741986516577545,0.5588785046728972,0.45112781954887216,0.9137055837563451,0.6040268456375839,0.6328882948367525,0.29440981586447734
14,14.0,0.7374165654182434,0.5428802588996764,0.44368832936372915,0.9560117302052786,0.6060887752730654,0.629243066467827,0.3074399318993911,0.7010177969932556,0.5378071833648393,0.43990384615384615,0.9408740359897172,0.5995085995085996,0.6221560015524072,0.28741986516577545,0.5588785046728972,0.45112781954887216,0.9137055837563451,0.6040268456375839,0.6328882948367525,0.29440981586447734
15,15.0,0.7331345677375793,0.5428802588996764,0.44368832936372915,0.9560117302052786,0.6060887752730654,0.629243066467827,0.3074399318993911,0.700200080871582,0.5378071833648393,0.43990384615384615,0.9408740359897172,0.5995085995085996,0.6221560015524072,0.28741986516577545,0.5588785046728972,0.45112781954887216,0.9137055837563451,0.6040268456375839,0.6328882948367525,0.29440981586447734
