num_clusters,train_rand_score,train_adjusted_rand_score,train_mutual_info_score,train_normalized_mutual_info_score,train_adjusted_mutual_info_score,train_homogeneity_score,train_completeness_score,train_v_measure_score,train_fowlkes_mallows_score,train_silhouette_score,train_calinski_harabasz_score,train_davies_bouldin_score,val_rand_score,val_adjusted_rand_score,val_mutual_info_score,val_normalized_mutual_info_score,val_adjusted_mutual_info_score,val_homogeneity_score,val_completeness_score,val_v_measure_score,val_fowlkes_mallows_score,val_silhouette_score,val_calinski_harabasz_score,val_davies_bouldin_score,test_rand_score,test_adjusted_rand_score,test_mutual_info_score,test_normalized_mutual_info_score,test_adjusted_mutual_info_score,test_homogeneity_score,test_completeness_score,test_v_measure_score,test_fowlkes_mallows_score,test_silhouette_score,test_calinski_harabasz_score,test_davies_bouldin_score
12.0,0.5522593629533793,0.14855366710202386,0.41820266572718956,0.29162679917419737,0.2908900800167249,0.6357564382169149,0.18920935753071463,0.2916267991741973,0.41112906340045624,0.4961129128932953,7447.536080406374,0.782522210468149,0.5619839292644411,0.16648083113228004,0.4598268149499898,0.32072009193167483,0.318214924990463,0.6991366952268009,0.20808918266364917,0.32072009193167483,0.43002783689223545,0.5104881525039673,2475.0512908580486,0.8142992025638889,0.5476075466414645,0.13666713544380785,0.34254399099202315,0.24480833105182703,0.2390126332711677,0.5205805231344879,0.16003266719808965,0.2448083310518271,0.40717157141514926,0.5495200753211975,1250.2803578484386,0.7682031440580869
13.0,0.5481448695127356,0.142130263567509,0.41946050821915015,0.2820211621873152,0.28123580404492304,0.6376686246472338,0.18104614326456608,0.28202116218731516,0.3994086350695233,0.49565640091896057,7338.441085484859,0.7938132999140665,0.5585930863287866,0.1606316064836382,0.45783143409228855,0.31292857498987264,0.31021549965358697,0.6961028487149924,0.20182997301220074,0.3129285749898727,0.4221952802747198,0.4945146143436432,2335.526484099014,0.8387999455821487,0.5473065210542896,0.13679003465162567,0.3559574690186767,0.24852489862794444,0.24236725236630122,0.5409656286736211,0.16131797726371347,0.24852489862794444,0.4041952544557459,0.54343581199646,1198.505947926264,0.8132377838724945
14.0,0.5444156642335893,0.1354694163375075,0.4195837705393697,0.2767976811329075,0.2759566481270187,0.6378560094252166,0.17674895397839105,0.2767976811329075,0.39078792069796975,0.48983463644981384,7270.260443947161,0.7998208449535013,0.554832040604271,0.15388188894014773,0.45660512380790086,0.306332357803936,0.303417029403735,0.6942383238728674,0.19652431252145308,0.306332357803936,0.4139650879180764,0.4758007228374481,2297.2071987736304,0.8812377387501027,0.5451923413490146,0.13294048735960973,0.3549960154954266,0.244756264534205,0.23811291015419095,0.5395044616665644,0.15828190098567274,0.244756264534205,0.3996772861453252,0.5348459482192993,1166.064032487238,0.8227139625010318
15.0,0.5447936773165087,0.1361851517647815,0.4214538273122152,0.27698095048556537,0.2760776222617563,0.6406988909527659,0.17668101752164347,0.27698095048556537,0.39156278876018075,0.4958416223526001,7203.264468480119,0.8056085301321911,0.5540487129640724,0.15253608668514557,0.45785687465010094,0.3041536655710882,0.30102327619800157,0.6961415294246321,0.19458531240745228,0.30415366557108814,0.4120915584050496,0.484348863363266,2249.40267900443,0.8405185879598541,0.545304350869824,0.13317752774219765,0.35543342784837617,0.2435651988238068,0.23635257389801076,0.54016921818693,0.1572306774669404,0.24356519882380684,0.39980169892378337,0.5442445278167725,1230.0504811196986,0.8183578990234718
16.0,0.5397962803396239,0.12749852441457968,0.42338808853803434,0.27103637813224724,0.2700861121690079,0.6436393768183201,0.17166149505382447,0.27103637813224724,0.37911700926267755,0.4877265393733978,7257.095136258161,0.8334117887122159,0.5476533256550533,0.14125418266329698,0.4598002103521267,0.2988135966921462,0.29549980034883333,0.6990962446701499,0.19001589415698977,0.2988135966921462,0.3972207205916153,0.47821590304374695,2359.6063321509105,0.8658906123440792,0.5380727361825756,0.12059854283564657,0.35554889370984927,0.23582869269517512,0.2283010012557507,0.5403446971915267,0.15082815816722026,0.2358286926951751,0.3818951968850832,0.5084036588668823,1159.2091242939043,0.8510602945033323
17.0,0.5391745521243375,0.1263960210428868,0.4228676312506495,0.26895864159860916,0.2679472282535073,0.6428481717438702,0.17005327008640259,0.26895864159860916,0.37760165824462044,0.4909836947917938,7293.6899150621775,0.8026367974833486,0.5457808506795099,0.137908539248405,0.4597945767388263,0.29479953584243834,0.2912875557226267,0.6990876791283915,0.1867819822889187,0.2947995358424383,0.3928788154448113,0.48168620467185974,2426.5736174256685,0.8490033241674785,0.5384367671252056,0.12123605700760486,0.3558296915515191,0.2348985391644122,0.22680278094089246,0.5407714391317024,0.15003516259148028,0.23489853916441217,0.3827975566631166,0.5033871531486511,1191.7480469436737,0.8302463773734663
18.0,0.5367877443444267,0.12220910579394621,0.4241091633203714,0.2655723059872389,0.26450935011167803,0.6447355628852106,0.1672273733293918,0.26557230598723897,0.3716085127366855,0.4887546896934509,7269.753403366328,0.8074865949455738,0.5452103449324246,0.13691185053756225,0.45750596725637577,0.29120811351741605,0.2874736234108428,0.6956079976087324,0.1841502193767938,0.29120811351741605,0.39149041406441293,0.4708004295825958,2321.700659125304,0.8786715949536963,0.5381357415380308,0.12084940604614884,0.3638789711611929,0.23730006943221418,0.22881348575916283,0.5530043152009175,0.15106097521016704,0.23730006943221416,0.38153849508846854,0.5105977058410645,1215.3002285503198,0.831251093681511
19.0,0.5354313786943212,0.11983654038367292,0.42391080216845695,0.2636081460765227,0.2624745903980078,0.644434012011061,0.1656926783434562,0.26360814607652266,0.36814507065788066,0.4860552251338959,7208.073968545467,0.7940289699686067,0.543545326592185,0.13405102309743283,0.4619140783187905,0.2912003272145099,0.2872527410937539,0.7023102431067566,0.18367996209324297,0.29120032721450984,0.38729090180483844,0.4692091941833496,2414.7340528278005,0.862309719249077,0.5345794392523364,0.11454346693329663,0.36138214818381326,0.23273920726352018,0.22370083198867863,0.549209773635689,0.14765571242635286,0.23273920726352018,0.3729086123449614,0.5129187107086182,1281.219856679901,0.7957127901883595
20.0,0.531803588010554,0.11371898502735119,0.42530365479736054,0.2578426253197532,0.25667825926535237,0.6465514423836605,0.16103054259750552,0.2578426253197532,0.358089142385935,0.4735674262046814,7155.556951246588,0.8366008310181826,0.5392566971830608,0.12668548958915482,0.46348427609968956,0.2854829163628997,0.2813957363747207,0.7046976264687069,0.1789989548219198,0.2854829163628997,0.3762764990267432,0.460374116897583,2380.778801472499,0.8732211324554926,0.5310651405369456,0.10866305375524656,0.35821685283978455,0.22501191059042852,0.21564952987156702,0.5443993225712942,0.14181316613922246,0.2250119105904285,0.36286842663087204,0.5085883140563965,1303.6655912913739,0.8187916942618909
21.0,0.5321386781298625,0.1143190544910307,0.42723648281687987,0.25780197565588403,0.25657120092635277,0.6494897494727335,0.16081766734004474,0.257801975655884,0.3589312775721928,0.4883664846420288,7093.278096430104,0.7944913208460376,0.5412239583799068,0.13006924814001244,0.4657642291668832,0.28767527686453287,0.2833442774351832,0.7081641464732945,0.18049951047792134,0.28767527686453287,0.3813510089595191,0.47296345233917236,2300.319091462018,0.873922885368978,0.5331163148867654,0.11210182716010168,0.3618231209193652,0.22866970506608322,0.2186709745623402,0.5498799410401641,0.1443488713997441,0.22866970506608325,0.36873172108087376,0.5090758800506592,1207.9153992704073,0.7870285959535243
22.0,0.5294048491017751,0.10964645823269867,0.4267569094145919,0.25432711010956893,0.253035106393068,0.6487606965443596,0.15816558410730447,0.2543271101095689,0.35138100544667156,0.4771941304206848,6996.894272886976,0.7973813486239556,0.5369228100358936,0.12267371180223356,0.4729688961577586,0.28714602508762593,0.2826176264883206,0.7191183729482297,0.17938810436632657,0.28714602508762593,0.3701692830400118,0.4514119625091553,2219.801652897338,0.8632989765222181,0.5304560887675452,0.10777471385742132,0.35862481226493415,0.22215488172501444,0.2117474284384333,0.5450193180654408,0.13951027603410282,0.22215488172501444,0.36060581913783435,0.5188353061676025,1261.129493416064,0.778515912054819
23.0,0.527231637628918,0.10595961627445129,0.4278706102216084,0.25046809361854966,0.24913922190849255,0.6504537571495017,0.15509501008132745,0.25046809361854966,0.3451962218240254,0.4678731858730316,6994.750930036248,0.8395515350963716,0.5344100809617404,0.11833983418840362,0.47069648480442955,0.28141370469636046,0.2767006861421779,0.7156633196279157,0.1751414911851063,0.28141370469636046,0.3635290117196199,0.45392727851867676,2253.0410436858406,0.8563585031673924,0.5284749203682313,0.10454651290618094,0.3646685397998706,0.2216517667259715,0.2109110477545382,0.5542042605094983,0.13852767726243762,0.2216517667259715,0.35447959497242276,0.49851131439208984,1255.6837938387912,0.8357029531394483
24.0,0.5286249606782003,0.10837473527394785,0.42943063729105824,0.2511850402383527,0.24980755529335705,0.6528253280037211,0.1555100079423921,0.25118504023835264,0.34903090973829454,0.47797492146492004,7008.122567486002,0.8334159256389341,0.5355832840027684,0.1202861827861181,0.4689523808824918,0.2799555160218642,0.2750316313395839,0.7130115233157579,0.17417080896900983,0.2799555160218642,0.3668417719367834,0.47201886773109436,2347.4374293661995,0.8535072992470099,0.5292379852287444,0.10567598205344529,0.3579288384754669,0.2183316932455009,0.20693241983264982,0.5439616133357228,0.13657453589991383,0.2183316932455009,0.35728410077158623,0.5055124163627625,1241.266045873475,0.8297174572331341
25.0,0.528295836123326,0.10776527450348417,0.42765606356424485,0.25011535658330475,0.248655955322709,0.6501276008862947,0.15484308824698925,0.25011535658330475,0.3482363305172411,0.4811219871044159,6897.164468885547,0.817576239467668,0.5360911950754087,0.1211914572602829,0.4672575471953255,0.27903756217339254,0.27381769453154986,0.7104346391835583,0.17361398093068964,0.27903756217339254,0.3681065593339805,0.465471476316452,2232.3852730847707,0.8176448539747656,0.5306171024537085,0.10807504722411024,0.3618632303476838,0.22201474162957183,0.21057493715253225,0.5499408972610462,0.13908140852837597,0.22201474162957183,0.36095608009791624,0.502998948097229,1208.8444569399246,0.8125954398031068
26.0,0.5240166349036736,0.10036555107591501,0.4298057759720322,0.24490263432491652,0.24340721723122338,0.6533956180836245,0.1506921798081377,0.24490263432491652,0.3362549892385362,0.4714013636112213,6894.434217121523,0.8029958461798776,0.5311515810520555,0.11258884312676125,0.4740792188928423,0.27652594606654113,0.2715085856241909,0.7208065462830666,0.17107880104997006,0.2765259460665411,0.3550940586165315,0.45962968468666077,2272.666871399123,0.8977724708740722,0.5267527739857888,0.10159310752212067,0.364817912791922,0.2173358847165365,0.20580460688818017,0.5544312698057907,0.13515895444757048,0.2173358847165365,0.34964938100054016,0.503062903881073,1175.4448232249786,0.8367817524572493
27.0,0.525314799925154,0.10257936234821136,0.42911116468593896,0.24677580798630722,0.24519027882200375,0.6523396621240324,0.15217044345501635,0.24677580798630724,0.34001903142675066,0.4687536954879761,6854.223388751292,0.7900352129420405,0.5309995654141174,0.11225102922384747,0.4716893433059301,0.2756562630363234,0.270328196549189,0.717172896253286,0.17061792266518777,0.2756562630363234,0.3548832084424804,0.44775915145874023,2304.4159572015164,0.8553371669346312,0.5265637579194231,0.1011477274647611,0.35803425692433044,0.21420992985007561,0.2018963564394374,0.5441218228057487,0.13335446378241336,0.2142099298500756,0.3495860314296694,0.4905690848827362,1246.8485607852983,0.7927971220904498
28.0,0.5256673502330499,0.1032873062252811,0.42885309162860696,0.24467324103248456,0.24304341866051235,0.6519473365336542,0.1505955817998788,0.24467324103248453,0.34073410787181385,0.47464120388031006,6802.618656319471,0.8039763111528809,0.5340255708187205,0.11765820874299267,0.4721288757017485,0.2767370692129851,0.27116611129174856,0.7178411766072513,0.17140866451330364,0.2767370692129851,0.3625505999485554,0.46457427740097046,2192.6235855469317,0.8778009578255813,0.5289439602366202,0.10530917918247126,0.36138830481254414,0.21689743982441395,0.2039882209222906,0.5492191301594925,0.135131828798754,0.21689743982441395,0.35594374862503614,0.5033726692199707,1166.0016553746257,0.8016789602466957
29.0,0.5239060537092861,0.100196813101096,0.43262395890396455,0.2452205764387423,0.2435273896897669,0.6576798517575863,0.1507062290122426,0.24522057643874226,0.33587594666447357,0.46264344453811646,6831.485025251692,0.8090540128807601,0.5307509751356069,0.11186594402066974,0.46989312649961856,0.27283865173100064,0.2672974392526639,0.7144418656977667,0.16861570435793416,0.27283865173100064,0.35408715596991946,0.4489732086658478,2187.1519919616344,0.8981471427131672,0.5264937519689173,0.10105203397076795,0.3620219108625373,0.21497190529985766,0.20224036511488808,0.5501820516459018,0.13358338166108402,0.21497190529985766,0.34929354042577637,0.4890768229961395,1146.5946033283644,0.8356530300039026
30.0,0.5240630499050021,0.10047974080408559,0.4324505012940075,0.24363814268638373,0.24191065964306915,0.6574161595305266,0.1495262536080199,0.2436381426863837,0.3362904144718093,0.46896201372146606,6816.812202613511,0.7886955380170698,0.5307563403934165,0.11186882182273163,0.473793676312508,0.2733055647404588,0.26733128929818095,0.7203723974046826,0.16864413994765648,0.2733055647404588,0.3541189617140449,0.46125391125679016,2245.6954213310164,0.8163115005164322,0.5269557912422556,0.10189849708387713,0.36381169947174585,0.21428466784262334,0.20053239652975097,0.5529020791897615,0.13289495030257006,0.21428466784262334,0.35038685854625484,0.5038624405860901,1248.5215515601988,0.782660510854243
31.0,0.5250189952301675,0.10220413202772186,0.4348077368677724,0.24478279268204373,0.24298704259061574,0.6609996557997555,0.15020317537567437,0.2447827926820437,0.338801021075365,0.47550708055496216,6822.691859979268,0.8093554226573958,0.5330258444468687,0.11580805191998664,0.4684155560640445,0.2715793922227227,0.26561044364240827,0.7121953161758463,0.1677790468882553,0.2715793922227227,0.3602009419065263,0.4655144512653351,2177.092048097142,0.8871863175976941,0.5278798697889321,0.10350122120612536,0.35911485362447043,0.21241477646092274,0.19854715263816278,0.5457640574099148,0.1318696295423564,0.21241477646092277,0.3529121427778639,0.5015416741371155,1235.8256134995827,0.8246741380098178
32.0,0.5226356794879742,0.09818128684631307,0.4337972456709044,0.23947319438056172,0.23763961733501396,0.6594634956151874,0.1462997585753203,0.23947319438056172,0.3317272715324249,0.46165138483047485,6808.212572172038,0.8089131904581183,0.529536638451372,0.10980371439507723,0.4754464877838483,0.27185428015039376,0.2656924547522598,0.7228853894972196,0.16740499634046904,0.2718542801503938,0.35067004250278105,0.4491982161998749,2199.0235211350428,0.8141184810077522,0.5238265252546467,0.09648841529527723,0.3589594433151936,0.207367209504207,0.19334689686726625,0.545527872913233,0.1280141000624332,0.20736720950420698,0.3416465886651017,0.4871075451374054,1171.263826137297,0.8428235565816461
33.0,0.5207747143876901,0.09487054382544416,0.4341226243483892,0.237645677686356,0.23578055022367794,0.6599581399731084,0.14491403452246673,0.237645677686356,0.32658597095230235,0.45049595832824707,6683.355496403051,0.8480342059045095,0.5267949917106767,0.10493844041597608,0.47446303658092137,0.26684789458200703,0.260333310196953,0.7213901160560525,0.16370111399959716,0.26684789458200703,0.3434180188932036,0.450398325920105,2219.85690262057,0.81250680030361,0.5230004550386783,0.09514400764412344,0.36252027748802335,0.20712738444277257,0.19210209243648432,0.5509394432961158,0.12753780865653133,0.2071273844427726,0.33897207745695923,0.47446808218955994,1276.441586320751,0.8238241669477665
34.0,0.5220209353481227,0.09714241770509138,0.436328362650125,0.23871455291616953,0.23677699039561492,0.6633113283702023,0.14554728164954037,0.23871455291616953,0.32988438165225686,0.465663343667984,6715.53183228962,0.8056928331982876,0.5291485514698123,0.10914006761193792,0.47584836941835224,0.26924788527962273,0.2626834567070583,0.7234964243231246,0.16540073472233532,0.26924788527962273,0.34958407681519926,0.4613608717918396,2185.833055419925,0.8486349432143505,0.5253246525954706,0.0992289348133961,0.36080352359923284,0.20787403631201545,0.1926907859171933,0.5483304101178326,0.1282463439438455,0.20787403631201545,0.34526835458451877,0.5055204033851624,1231.6999350998349,0.8195346578330285
35.0,0.5220859745506111,0.09713147378122441,0.4329891281820565,0.2375175055939143,0.23551206209525322,0.6582349862380953,0.14490196447456224,0.2375175055939143,0.3304181237096222,0.4688122272491455,6787.165409145436,0.811215218152975,0.5280307894261499,0.10714204073219818,0.47542924253899976,0.26679073602911135,0.26005790935784423,0.7228591692266747,0.16358267412418978,0.26679073602911135,0.3466743474366826,0.4585740566253662,2298.5282004766805,0.8112634279318541,0.5241625538170744,0.0969895511842281,0.36462009702810216,0.20935749853860622,0.19369796237897186,0.5541306397071125,0.1290587569669275,0.20935749853860625,0.3429115149952566,0.5002716183662415,1252.4763257665643,0.8048041360512959
36.0,0.5207678758138267,0.09484216704739548,0.4345817030638465,0.23655098593316054,0.23449379559698755,0.6606560366459879,0.14406751740312848,0.23655098593316057,0.3266134857729,0.4578174948692322,6713.073734979535,0.8256121171000265,0.5269935062496311,0.10532083557906712,0.4746493502686634,0.26518417328107774,0.25821616647942885,0.721673393872153,0.16243628849157443,0.2651841732810778,0.3438638006166759,0.44960054755210876,2237.20509628347,0.8729823968196564,0.5242955651230354,0.09745064505872075,0.3639790083202435,0.20823593049021213,0.1919487216360162,0.5531563464668598,0.12825966702410746,0.2082359304902122,0.3423734431844496,0.4978944659233093,1247.0385743058796,0.8061118096697518
37.0,0.5195772364537309,0.09287259083009382,0.4363031201876229,0.2338749494710054,0.23180225226242085,0.6632729544922543,0.14196673515184005,0.23387494947100543,0.32285782071248065,0.45197317004203796,6723.232947637174,0.826422157948955,0.5260080872319383,0.10363078822110652,0.47587761582205956,0.2633742265254285,0.25597025091707515,0.723540891573338,0.1609874175523416,0.2633742265254285,0.3410621292727517,0.4434155523777008,2181.06063749021,0.8865434533787375,0.5229024467079701,0.0950492339087004,0.3685121172583004,0.20782463780891136,0.19068489866262162,0.5600455294169536,0.1275847237441937,0.20782463780891133,0.3383963880666878,0.4891606271266937,1240.3277881040756,0.8146986203203506
38.0,0.5205651921246401,0.0945774041674629,0.4349166210562525,0.2344274945292595,0.2322684525008501,0.6611651827787045,0.1424716317940309,0.2344274945292595,0.3257758185787508,0.4615447223186493,6793.642187165801,0.8193634423072887,0.526637610814929,0.10468181088681613,0.4740513005993528,0.26339864271524654,0.2559703180535146,0.7207640983378576,0.16114381018782284,0.2633986427152465,0.34293417741198484,0.436982125043869,2146.555102886036,0.909172437834938,0.5227764359970597,0.0947841722752302,0.36398554478696277,0.205377736837822,0.18822169994037968,0.5531662802486621,0.12609737552767963,0.20537773683782204,0.3382248567881618,0.49641454219818115,1255.977853618466,0.8333950409899125
39.0,0.5188749003677988,0.09173747336322907,0.44001109379824815,0.23316632725992867,0.23098989708986495,0.6689098580533407,0.14119112514839244,0.23316632725992867,0.32055065732272475,0.46130430698394775,6764.914286786422,0.8258439969731757,0.5249886882481182,0.10182064591976522,0.472082207652606,0.25921354455259815,0.251606576589514,0.7177702208809009,0.1581667167266605,0.2592135445525981,0.33831537533065836,0.445723295211792,2045.9304175330435,0.8541692257606572,0.5217333473345235,0.09307227666675033,0.3652234552400107,0.2035687997194346,0.18614660347371553,0.5550475921040388,0.12464101877797804,0.20356879971943456,0.33487352241072466,0.4916843771934509,1333.727615427076,0.7798666636808956
40.0,0.519122253039455,0.09211187785392354,0.4372514842559958,0.23240547068670844,0.23015034164958267,0.6647146683110633,0.1408203870108751,0.23240547068670844,0.32143620324903827,0.45726898312568665,6628.062446486272,0.8025331843474508,0.5252337016880889,0.1022131720003954,0.4708811710593472,0.2589579985985186,0.2513336569026984,0.7159441230385019,0.15806520260602513,0.25895799859851854,0.3390978490903097,0.4556419849395752,2128.4272408774927,0.8468390476909482,0.5212713080611852,0.09216837348682831,0.364872545550789,0.20333732781713462,0.18589315533021813,0.5545142978282906,0.12449436089383535,0.20333732781713462,0.3339659483985147,0.491750568151474,1283.0718313864388,0.8066785797330712
41.0,0.5191874377435151,0.09220061396017756,0.44007590090429644,0.2333557711211538,0.23105766208378894,0.6690083785513886,0.14132568095056192,0.2333557711211538,0.32169783646164435,0.46238014101982117,6647.4843996730915,0.8026648023215521,0.5257344590836497,0.1030921392943551,0.4730883491235953,0.260011020658821,0.25220349457599334,0.7192999933954392,0.1586863027034954,0.260011020658821,0.3404751491382714,0.44556212425231934,2097.8186837995986,0.871178540446266,0.5221043788722042,0.09360882317688622,0.36721647015137976,0.20539760722902486,0.18730248572797945,0.5580764724010501,0.12585989601493097,0.20539760722902486,0.336358539809445,0.4761039912700653,1180.195796891867,0.8763644924307981
