,epoch,train_loss,train_acc,train_pre,train_rec,train_f1,train_auc,train_mcc,valid_loss,valid_acc,valid_pre,valid_rec,valid_f1,valid_auc,valid_mcc,test_acc,test_pre,test_rec,test_f1,test_auc,test_mcc,test_pr-auc,train_pr-auc,valid_pr-auc
0,0.0,0.8563957632295265,0.37783171521035597,0.37156088259329884,1.0,0.5418073485600795,0.5114982847577392,0.07658382460484607,0.7067466834542432,0.5491493383742911,0.44634146341463415,0.9408740359897172,0.6054590570719603,0.5395364296940144,0.30283541670189684,0.5626168224299065,0.4534005037783375,0.9137055837563451,0.606060606060606,0.5737317153756045,0.29952723250135393,0.4346364415837437,0.33728061450650476,0.38648635968049094
1,1.0,0.6956505174904323,0.6963322545846817,0.550210970464135,0.9560117302052786,0.6984467059453668,0.6489022011650136,0.5032965019711908,0.68187609421959,0.6323251417769377,0.0,0.0,0.0,0.453619913849086,0.0,0.6317757009345795,0.0,0.0,0.0,0.4302180638572673,0.0,0.3485175094449252,0.4052209856313315,0.3484370454597419
2,2.0,0.700529256620582,0.6321467098166127,0.0,0.0,0.0,0.20115781980322883,0.0,0.6784359355279314,0.6323251417769377,0.0,0.0,0.0,0.47160900857282284,0.0,0.6317757009345795,0.0,0.0,0.0,0.43993482113357163,0.0,0.35223386078585495,0.24098890409878754,0.3555875672725762
3,3.0,0.6853953030888702,0.6321467098166127,0.0,0.0,0.0,0.34070453794801475,0.0,0.6763202250567185,0.6323251417769377,0.0,0.0,0.0,0.4732056055732955,0.0,0.6317757009345795,0.0,0.0,0.0,0.44781936142732703,0.0,0.35654971579216466,0.2756665183510868,0.35704466153642095
4,4.0,0.7065051965085948,0.6321467098166127,0.0,0.0,0.0,0.1761404296738162,0.0,0.6735309433396237,0.6323251417769377,0.0,0.0,0.0,0.5090204848582659,0.0,0.6317757009345795,0.0,0.0,0.0,0.47090980085903944,0.0,0.33612813267392616,0.23382110448148752,0.34836228632462696
5,5.0,0.6979150264137128,0.6321467098166127,0.0,0.0,0.0,0.20242063720436781,0.0,0.671603990750412,0.6323251417769377,0.0,0.0,0.0,0.520707728605408,0.0,0.6317757009345795,0.0,0.0,0.0,0.4792674135704202,0.0,0.3695987424875394,0.23968907200043313,0.37848186466463113
6,6.0,0.6807989379091685,0.6321467098166127,0.0,0.0,0.0,0.33625879515178203,0.0,0.6694313454492782,0.6323251417769377,0.0,0.0,0.0,0.49691247728067445,0.0,0.6317757009345795,0.0,0.0,0.0,0.4612681344426756,0.0,0.36799239177935,0.2735035383596156,0.3676794767723033
7,7.0,0.7084627667162667,0.6321467098166127,0.0,0.0,0.0,0.15285313848047802,0.0,0.6650115185063368,0.6323251417769377,0.0,0.0,0.0,0.5641347827590579,0.0,0.6317757009345795,0.0,0.0,0.0,0.5030411798275913,0.0,0.3493315645155274,0.22848513479069796,0.37293360874879056
8,8.0,0.6887150643455686,0.6321467098166127,0.0,0.0,0.0,0.23903593000910794,0.0,0.6626587806442059,0.6323251417769377,0.0,0.0,0.0,0.5692665644537179,0.0,0.6317757009345795,0.0,0.0,0.0,0.5230228576577659,0.0,0.43724752477965645,0.2703199285735298,0.4369586095651349
9,9.0,0.6807121221687416,0.6321467098166127,0.0,0.0,0.0,0.3027366621460671,0.0,0.6596390848349083,0.6323251417769377,0.0,0.0,0.0,0.5940205424971469,0.0,0.6317757009345795,0.0,0.0,0.0,0.5399032829723966,0.0,0.4993398765322907,0.3380939683469346,0.5265054371539664
