,epoch,train_loss,train_acc,train_pre,train_rec,train_f1,train_auc,train_mcc,valid_loss,valid_acc,valid_pre,valid_rec,valid_f1,valid_auc,valid_mcc,test_acc,test_pre,test_rec,test_f1,test_auc,test_mcc,test_pr-auc,train_pr-auc,valid_pr-auc
0,0.0,0.9203749942676663,0.38807982740021574,0.3704551961064987,0.9486803519061584,0.532839201152975,0.4792935478866614,0.021748303713408544,21.980486027234445,0.18052930056710775,0.22209302325581395,0.4910025706940874,0.30584467574059243,0.2620225099042811,-0.629247686846702,0.20747663551401868,0.24721603563474387,0.5634517766497462,0.3436532507739938,0.2854654131499114,-0.5732595417524364,0.4822018961032396,0.33273765337777017,0.4506975094414529
1,1.0,4.83147911847988,0.3179611650485437,0.3344700198920148,0.8629032258064516,0.4820806881015769,0.8013720374225576,-0.2987179682595131,0.8938440440507828,0.3724007561436673,0.3694207027540361,1.0,0.5395284327323162,0.7049408048693326,0.052545140587475066,0.36261682242990656,0.36466165413533835,0.9847715736040609,0.532235939643347,0.6534481722884691,-0.09836261096838417,0.6849054428802326,0.8429049343650854,0.7338830283689586
2,2.0,0.7404155643112322,0.42394822006472493,0.38952489982827704,0.9978005865102639,0.5603128859613009,0.9777390704913276,0.1815931531678568,481.9538845169747,0.46408317580340264,0.10267857142857142,0.05912596401028278,0.07504078303425775,0.18852140900165618,-0.2848253111716721,0.4355140186915888,0.10526315789473684,0.07106598984771574,0.08484848484848485,0.21065989847715735,-0.3135932373419872,0.27273833405186704,0.9815197914697736,0.2605349793281751
3,3.0,85.39903844656682,0.35787486515641853,0.34173669467787116,0.8049853372434017,0.47979025562595595,0.5174759853572607,-0.13798219923666083,0.7278191605001857,0.4215500945179584,0.3883883883883884,0.9974293059125964,0.5590778097982708,0.8646619863895391,0.17677004300659202,0.38878504672897196,0.3745173745173745,0.9847715736040609,0.5426573426573427,0.8008590394377196,0.07202208284577954,0.7919937858176267,0.6390723053775863,0.84642317859633
4,4.0,0.6436242028476094,0.4344660194174757,0.39386041123660587,0.9970674486803519,0.5646668050653935,0.9780341709787517,0.19846056103707338,5.7529384444251175,0.39792060491493386,0.2785714285714286,0.40102827763496146,0.3287671232876712,0.32279310331577266,-0.19596186810043612,0.411214953271028,0.296551724137931,0.4365482233502538,0.3531827515400411,0.3106884330039347,-0.1616706866624603,0.31721431955824,0.9726839145787687,0.3237388594803424
5,5.0,1.3776845065263996,0.47761596548004315,0.40790742526518803,0.9303519061583577,0.5671508379888268,0.7492490341597189,0.1896111772943625,0.5767923257752042,0.7882797731568998,0.7477477477477478,0.6401028277634961,0.6897506925207757,0.8599452046372401,0.5342171354326509,0.7476635514018691,0.6722222222222223,0.6142131979695431,0.6419098143236074,0.800183221698255,0.4488022354542452,0.7916477656304723,0.7499817261317386,0.84342826319845
6,6.0,0.5002473453230585,0.8557173678532902,0.9870740305522914,0.6158357771260997,0.7584650112866816,0.9505199210813408,0.7008238786440246,0.5202095782373714,0.8279773156899811,0.9952153110047847,0.5347043701799485,0.6956521739130435,0.8656091853320576,0.6457417001692871,0.8074766355140187,1.0,0.47715736040609136,0.6460481099656358,0.8029766016880425,0.604741634113334,0.793791982160079,0.9369273790701179,0.849158625686853
7,7.0,0.47221653756586096,0.8530204962243797,0.9963636363636363,0.6026392961876833,0.751027866605756,0.8420999707245304,0.6972215803720366,0.5211755921800105,0.8260869565217391,0.9951690821256038,0.5295629820051414,0.6912751677852348,0.8629558755153877,0.6418417056746653,0.8074766355140187,1.0,0.47715736040609136,0.6460481099656358,0.8039828192112456,0.604741634113334,0.7946961701683891,0.805248116110845,0.8469244653875252
8,8.0,0.48070330810135364,0.8530204962243797,0.9963636363636363,0.6026392961876833,0.751027866605756,0.7737404979832455,0.6972215803720366,0.5204693095050823,0.8270321361058601,0.9951923076923077,0.532133676092545,0.6934673366834171,0.8669175879281128,0.6437923615689004,0.8074766355140187,1.0,0.47715736040609136,0.6460481099656358,0.8042982008229957,0.604741634113334,0.7948557700483944,0.760701116380446,0.8505617045640729
9,9.0,0.4807927401770537,0.8530204962243797,0.9963636363636363,0.6026392961876833,0.751027866605756,0.76248054557465,0.6972215803720366,0.5164544506593552,0.8279773156899811,0.9952153110047847,0.5347043701799485,0.6956521739130435,0.8699878189831733,0.6457417001692871,0.8074766355140187,1.0,0.47715736040609136,0.6460481099656358,0.8081128165079745,0.604741634113334,0.7962183410041355,0.7555016726046875,0.8520104082360891
