,epoch,train_loss,train_acc,train_pre,train_rec,train_f1,train_auc,train_mcc,train_pr_auc,valid_loss,valid_acc,valid_pre,valid_rec,valid_f1,valid_auc,valid_mcc,valid_pr_auc,test_acc,test_pre,test_rec,test_f1,test_auc,test_mcc,test_pr_auc
0,0.0,0.6400267346777191,0.6955231930960086,0.7570884468895472,0.7632252559726962,0.7601444656893988,0.7378300371323051,0.34342506962105285,0.7769957546833997,0.584256910308773,0.7844990548204159,0.745819397993311,1.0,0.8544061302681992,0.8416794432852625,0.5555907092342914,0.9002393599017511,0.7495327102803738,0.7161016949152542,1.0,0.8345679012345678,0.8396059231670322,0.4785469057610839,0.9012289436228811
1,1.0,0.5263661432613447,0.8125674217907227,0.772381896266931,0.9974402730375427,0.870601377769503,0.7985367582296597,0.6131170414554313,0.8304275240539272,0.4940900613883042,0.7863894139886578,0.7474860335195531,1.0,0.8554987212276215,0.8890951079960497,0.5596551992665072,0.9323912740158486,0.7457943925233644,0.7130801687763713,1.0,0.8325123152709359,0.8414231219775927,0.46989517296999417,0.9001358342541803
2,2.0,0.4327354091013648,0.8122977346278317,0.7712310730743911,0.9995733788395904,0.8706800445930881,0.8589211676658693,0.6141698978433768,0.8950964951139606,0.41319784984020747,0.7882797731568998,0.7491601343784995,1.0,0.8565941101152369,0.9515564419134571,0.5637083928009885,0.9702079260299464,0.7476635514018691,0.7145877378435518,1.0,0.8335388409371146,0.9220707055537201,0.4742316240298092,0.9517797901982922
3,3.0,0.3155149223349241,0.8621898597626753,0.8237371953373366,0.9948805460750854,0.901256038647343,0.964366498854003,0.7138349582968824,0.9763592656434372,0.2475646021995968,0.8988657844990549,0.8621134020618557,1.0,0.9259515570934256,0.987453936927694,0.7905547487361084,0.9916702366701917,0.8467289719626169,0.8047619047619048,1.0,0.8918205804749341,0.9669600216261677,0.6854085411358876,0.977411708586166
4,4.0,0.16832404544309762,0.9498381877022654,0.9361358124494745,0.9880546075085325,0.9613947696139478,0.9888030711719196,0.8925941163083704,0.9925730789903966,0.11182944664981617,0.9621928166351607,0.9435825105782792,1.0,0.9709724238026124,0.996487870858166,0.9200847957343052,0.997668886004251,0.908411214953271,0.8733850129198967,1.0,0.9324137931034483,0.9769020514822936,0.8100290836169421,0.9833817981391946
5,5.0,0.0778649722456032,0.9803128371089536,0.9753034742570112,0.9940273037542662,0.9845763786182125,0.9963374385715572,0.9577054922839338,0.9975659103810438,0.055364984434471236,0.9829867674858223,0.9737991266375546,1.0,0.9867256637168141,0.9987165742523276,0.9637110629273524,0.9991984759862765,0.9383177570093458,0.9110512129380054,1.0,0.9534555712270804,0.9809869942630584,0.8708837885775997,0.9857161906489083
6,6.0,0.052227924191096585,0.9854368932038835,0.9855810008481765,0.9914675767918089,0.9885155253083794,0.997939770099987,0.9686512344433301,0.9987254109003534,0.0443304933194733,0.9848771266540642,0.9766423357664233,1.0,0.9881831610044313,0.9991315741946888,0.967714811769159,0.9994652934792788,0.9420560747663551,0.9159891598915989,1.0,0.9561527581329562,0.9846664464001441,0.8785492209977558,0.989259011319813
7,7.0,0.04078066597784093,0.9897518878101402,0.9881456392887383,0.9957337883959044,0.9919252018699531,0.9975431750623042,0.9779571930199609,0.9982132866513103,0.03674025720030259,0.9877126654064272,0.9809384164222874,1.0,0.9903774981495189,0.9993467593499871,0.9737332349204466,0.9996044820077372,0.9476635514018692,0.9234972677595629,1.0,0.9602272727272728,0.9873546991860152,0.8900779588606686,0.9913410099452762
8,8.0,0.03643172832272199,0.9894822006472492,0.990634312473393,0.9927474402730375,0.9916897506925207,0.9986100407354398,0.9773714709338491,0.9991589258371347,0.03669865459220445,0.9877126654064272,0.9809384164222874,1.0,0.9903774981495189,0.9994966204402842,0.9737332349204466,0.9996967637040598,0.9476635514018692,0.9234972677595629,1.0,0.9602272727272728,0.9884360075691587,0.8900779588606686,0.9924467201494986
9,9.0,0.030755108272598527,0.9905609492988133,0.989817564700891,0.9953071672354948,0.9925547755796639,0.9990138295316926,0.9796916490746306,0.9993904793645288,0.026222054344722526,0.9896030245746692,0.9838235294117647,1.0,0.9918458117123795,0.9995965278338156,0.9777542261634995,0.9997566803222739,0.9514018691588785,0.9285714285714286,1.0,0.962962962962963,0.9905685879914696,0.8977855279754762,0.9938364181225776
10,10.0,0.029947456520979073,0.9924487594390508,0.991928632115548,0.996160409556314,0.9940400170285228,0.9988224129993094,0.9837550427967481,0.9992981894857609,0.026213041210387762,0.9886578449905482,0.9823788546255506,1.0,0.9911111111111112,0.9996426389385225,0.9757428495599831,0.9997852083057015,0.9514018691588785,0.9285714285714286,1.0,0.962962962962963,0.9917249872345538,0.8977855279754762,0.9946938762448853
11,11.0,0.026405932162732626,0.9932578209277239,0.9931943853679286,0.996160409556314,0.9946751863684772,0.9989556539189093,0.985495579793626,0.9993322946340039,0.025115177600463195,0.9905482041587902,0.9852724594992637,1.0,0.9925816023738873,0.9996887500432291,0.979767379860189,0.9998134157643243,0.9532710280373832,0.931129476584022,1.0,0.964336661911555,0.9924008049740185,0.901646181949224,0.9952073252696255
12,12.0,0.027689334684269585,0.9935275080906149,0.9927782497875955,0.9970136518771331,0.9948914431673053,0.9987792504478896,0.986078160267424,0.9992198783058512,0.022742298282049104,0.9914933837429112,0.9867256637168141,1.0,0.9933184855233852,0.9996810648591113,0.9817823257985235,0.9998091540123907,0.9514018691588785,0.930939226519337,0.9970414201183432,0.9628571428571429,0.9926861502417925,0.8972267127373075,0.9953988534207447
13,13.0,0.020808484284719604,0.9946062567421791,0.9948892674616695,0.9965870307167235,0.9957374254049446,0.9994898686857566,0.9883979581642872,0.9996777035128597,0.026709580448306902,0.9886578449905482,0.9823788546255506,1.0,0.9911111111111112,0.9996618518988168,0.9757428495599831,0.9997978086237613,0.9514018691588785,0.9285714285714286,1.0,0.962962962962963,0.9928213137896855,0.8977855279754762,0.9955501011853678
14,14.0,0.02425402168992268,0.9927184466019418,0.991932059447983,0.9965870307167235,0.9942540966163013,0.9989825523205189,0.984336907254822,0.9992681921898448,0.02024863666453397,0.994328922495274,0.9911111111111112,1.0,0.9955357142857144,0.9997041204114647,0.9878380688510395,0.9998235371037989,0.9532710280373832,0.9335180055401662,0.9970414201183432,0.9642346208869813,0.9931517135734238,0.9011093554546582,0.9957397811599075
15,15.0,0.02181174174883476,0.9927184466019418,0.9923501912452188,0.996160409556314,0.994251649989355,0.9994426400968843,0.9843350704146049,0.9996517515650742,0.01993232871918976,0.994328922495274,0.9911111111111112,1.0,0.9955357142857144,0.9997233333717592,0.9878380688510395,0.9998355021533063,0.9532710280373832,0.9335180055401662,0.9970414201183432,0.9642346208869813,0.9935872405610788,0.9011093554546582,0.9960545761243662
16,16.0,0.018940737348415577,0.9951456310679612,0.9948936170212765,0.9974402730375427,0.9961653174265019,0.9994926836347622,0.9895585626796044,0.9996760916584052,0.01847212080759461,0.994328922495274,0.9911111111111112,1.0,0.9955357142857144,0.9997886574367605,0.9878380688510395,0.9998752951649513,0.9551401869158879,0.9361111111111111,0.9970414201183432,0.9656160458452722,0.9939476766887934,0.9049967745774227,0.9963064348332153
17,17.0,0.02184365205908799,0.9946062567421791,0.9957337883959044,0.9957337883959044,0.9957337883959044,0.9993517797984246,0.9884024100967842,0.9996067391134029,0.022311184157603966,0.994328922495274,0.9911111111111112,1.0,0.9955357142857144,0.999731018555877,0.9878380688510395,0.9998398515031335,0.9514018691588785,0.930939226519337,0.9970414201183432,0.9628571428571429,0.9939026221728291,0.8972267127373075,0.9962832706177103
18,18.0,0.020054942341531427,0.9954153182308522,0.9957392415850022,0.9970136518771331,0.996376039224046,0.9994423273247726,0.9901390136872237,0.9996563148708829,0.02028655071549394,0.994328922495274,0.9911111111111112,1.0,0.9955357142857144,0.9997425463320537,0.9878380688510395,0.9998469179500281,0.9532710280373832,0.9335180055401662,0.9970414201183432,0.9642346208869813,0.9941278947526506,0.9011093554546582,0.996424803618722
19,19.0,0.0179291388131437,0.9954153182308522,0.9948957890259464,0.9978668941979523,0.9963791267305645,0.9994820493829631,0.9901396362381412,0.9996932117192388,0.019891285255835445,0.9933837429111532,0.9910979228486647,0.9985052316890882,0.9947877885331348,0.9997848148447015,0.9857836967169868,0.9998729902118937,0.9551401869158879,0.9361111111111111,0.9970414201183432,0.9656160458452722,0.9943381491604841,0.9049967745774227,0.9965578523615388
20,20.0,0.019810528662196382,0.9954153182308522,0.9957392415850022,0.9970136518771331,0.996376039224046,0.9994391996036551,0.9901390136872237,0.9996568050002905,0.020737739915721646,0.994328922495274,0.9911111111111112,1.0,0.9955357142857144,0.9997848148447016,0.9878380688510395,0.9998732016707674,0.9532710280373832,0.9335180055401662,0.9970414201183432,0.9642346208869813,0.9943381491604841,0.9011093554546582,0.9965619717598727
21,21.0,0.01799790111512042,0.9954153182308522,0.9940552016985138,0.9987201365187713,0.9963822089806342,0.999465472461041,0.9901456131365116,0.9996786783517746,0.0170283914361418,0.9933837429111532,0.9910979228486647,0.9985052316890882,0.9947877885331348,0.999842453725585,0.9857836967169868,0.999907540969378,0.9588785046728971,0.9413407821229051,0.9970414201183432,0.9683908045977011,0.9943982218484366,0.912786410011923,0.996605989458544
22,22.0,0.019001199527288976,0.9948759439050702,0.9953131657435024,0.9965870307167235,0.9959496908974632,0.9995561763734448,0.9889787194660891,0.9997343272716668,0.020044109558553253,0.994328922495274,0.9911111111111112,1.0,0.9955357142857144,0.9998232407652906,0.9878380688510395,0.9998959804407026,0.9532710280373832,0.9335180055401662,0.9970414201183432,0.9642346208869813,0.9942480401285555,0.9011093554546582,0.9965291208607459
23,23.0,0.017811597814178647,0.9959546925566343,0.9961653174265019,0.9974402730375427,0.9968023875506289,0.9994792344339575,0.9912993079083582,0.9996967156760352,0.019842970124793562,0.9933837429111532,0.9910979228486647,0.9985052316890882,0.9947877885331348,0.999846296317644,0.9857836967169868,0.99990978627345,0.9532710280373832,0.9335180055401662,0.9970414201183432,0.9642346208869813,0.9945484035683178,0.9011093554546582,0.9967375809407744
