,epoch,train_loss,train_acc,train_pre,train_rec,train_f1,train_auc,train_mcc,train_pr_auc,valid_loss,valid_acc,valid_pre,valid_rec,valid_f1,valid_auc,valid_mcc,valid_pr_auc,test_acc,test_pre,test_rec,test_f1,test_auc,test_mcc,test_pr_auc
0,0.0,0.6606083117513852,0.669093851132686,0.7172306495527032,0.7866894197952219,0.7503560528992879,0.6889190470709516,0.265321310617667,0.7789959158135511,0.5771610430373136,0.7022684310018904,0.6798780487804879,1.0,0.809437386569873,0.8658704815920628,0.3596305431015373,0.9119485881974227,0.6953271028037383,0.6746506986027944,1.0,0.8057210965435041,0.9188417985762773,0.341228920826773,0.951395463940702
1,1.0,0.33259279450488066,0.86596548004315,0.8572533849129593,0.9453924914675768,0.8991681882734833,0.9406432033369032,0.7082433502120368,0.9639064938942712,0.26254208283745356,0.9357277882797732,0.9156293222683264,0.9895366218236173,0.9511494252873564,0.9791193547519416,0.8631723822775111,0.9782050523783679,0.9158878504672897,0.884514435695538,0.9970414201183432,0.9374130737134909,0.9689574385005857,0.8242069138025934,0.9731973182240836
2,2.0,0.10629897627340551,0.9657497303128371,0.9751393056150879,0.9705631399317406,0.9728458413512935,0.9917303053656681,0.926498033700526,0.9911897949863788,0.16538429992724146,0.9650283553875236,0.9475920679886686,1.0,0.973090909090909,0.9951756256700519,0.9259920101761434,0.9894481293237545,0.9420560747663551,0.9159891598915989,1.0,0.9561527581329562,0.9838029015108282,0.8785492209977558,0.9889535195625914
3,3.0,0.058144554206468524,0.9867853290183387,0.9856115107913669,0.9936006825938567,0.9895899723815593,0.9964375256473131,0.9715622395459909,0.9939724505027079,0.0963507728470271,0.9886578449905482,0.9823788546255506,1.0,0.9911111111111112,0.9963149542155156,0.9757428495599831,0.989186630620223,0.9607476635514018,0.9415041782729805,1.0,0.96987087517934,0.9879704442375274,0.9171372790977838,0.9920246725280514
4,4.0,0.04133409465147743,0.9911003236245954,0.9919114516815666,0.9940273037542662,0.992968250585979,0.9966980648163902,0.9808534307484403,0.9927320931213827,0.10254125297509684,0.9867674858223062,0.9795021961932651,1.0,0.9896449704142012,0.9962918986631623,0.9717253671343179,0.9891907236520319,0.9532710280373832,0.931129476584022,1.0,0.964336661911555,0.9888414982128375,0.901646181949224,0.9928773118448249
5,5.0,0.04214207293865589,0.9929881337648327,0.9923534409515717,0.9965870307167235,0.994465730097914,0.9971650335792139,0.984916601532086,0.9934314845018598,0.07703717774007336,0.9914933837429112,0.9867256637168141,1.0,0.9933184855233852,0.9969412967211162,0.9817823257985235,0.9898563341984133,0.9644859813084112,0.9492957746478873,0.9970414201183432,0.9725829725829725,0.9914396419667798,0.9245096091910591,0.9944440285170106
6,6.0,0.038272568282893306,0.9916396979503775,0.9927567106945037,0.9940273037542662,0.9933916009379663,0.9973376837848927,0.9820169541392816,0.9934739417981234,0.08711984129312285,0.9914933837429112,0.9867256637168141,1.0,0.9933184855233852,0.9970181485622942,0.9817823257985235,0.9898405454445502,0.9588785046728971,0.9413407821229051,0.9970414201183432,0.9683908045977011,0.9918601507824467,0.912786410011923,0.9947862722755485
7,7.0,0.032528756931826004,0.993797195253506,0.9932001699957501,0.9970136518771331,0.9951032573983393,0.9980317251008377,0.9866578239036516,0.994031302786087,0.08705085294808847,0.9905482041587902,0.9852724594992637,1.0,0.9925816023738873,0.9970335189305298,0.979767379860189,0.9899162423807097,0.9588785046728971,0.9388888888888889,1.0,0.9684813753581661,0.9922055687381732,0.9132570027510799,0.9950485107310998
8,8.0,0.03312108856992557,0.9946062567421791,0.9936278674596432,0.9978668941979523,0.9957428693060877,0.9975194043818122,0.9884012777380999,0.9935337414869678,0.08847053161466191,0.9905482041587902,0.9852724594992637,1.0,0.9925816023738873,0.99710268558759,0.979767379860189,0.9897100060012245,0.9607476635514018,0.9439775910364145,0.9970414201183432,0.9697841726618704,0.992460877661971,0.9166888601114797,0.9952284729129175
9,9.0,0.033331256964622705,0.9948759439050702,0.9957356076759062,0.996160409556314,0.9959479633184047,0.9978643920210583,0.9889807671056122,0.9941110764326113,0.07051048041669043,0.9914933837429112,0.9881656804733728,0.9985052316890882,0.9933085501858736,0.997290972598476,0.9817364090402504,0.9900772851652462,0.9682242990654205,0.9572649572649573,0.9940828402366864,0.9753265602322206,0.9936473132490313,0.9320594704563091,0.9959539314850108
10,10.0,0.035818570607945625,0.993797195253506,0.9940400170285227,0.996160409556314,0.9950990837417429,0.9973974232582347,0.9866566971060922,0.9936155048423135,0.07044516368095705,0.9914933837429112,0.9881656804733728,0.9985052316890882,0.9933085501858736,0.9972756022302405,0.9817364090402504,0.9900666149130526,0.9682242990654205,0.9572649572649573,0.9940828402366864,0.9753265602322206,0.9941579310966269,0.9320594704563091,0.9963025351361859
11,11.0,0.030205596129871108,0.9948759439050702,0.994470438111442,0.9974402730375427,0.9959531416400426,0.9981562084013091,0.9889786221270124,0.9945705272345965,0.0819336498640997,0.9905482041587902,0.9867060561299852,0.9985052316890882,0.9925705794947993,0.9971257411399433,0.9797154999193328,0.9899517533400173,0.9626168224299065,0.9466292134831461,0.9970414201183432,0.9711815561959655,0.9937224041089718,0.9205965542382608,0.9960568068795905
12,12.0,0.028831845635152398,0.9946062567421791,0.994468085106383,0.9970136518771331,0.995739241585002,0.9981341579674317,0.9883977292122116,0.9948333914986498,0.07666208220813917,0.9924385633270322,0.9896296296296296,0.9985052316890882,0.9940476190476191,0.9972025929811213,0.9837591361981793,0.9897472387794608,0.9682242990654205,0.9546742209631728,0.9970414201183432,0.9753979739507959,0.9941128765806626,0.9323522688052134,0.9963151984882144
13,13.0,0.03113750146024789,0.9956850053937433,0.9961636828644501,0.9970136518771331,0.9965884861407249,0.9982481634021598,0.9907197500099207,0.9946294929345407,0.06797959527730527,0.994328922495274,0.9925705794947994,0.9985052316890882,0.9955290611028317,0.9973178707428884,0.987810105942041,0.9900929298729415,0.9719626168224299,0.9627507163323782,0.9940828402366864,0.9781659388646287,0.9947886943201274,0.9399695201597599,0.9967997291321742
14,14.0,0.022660600754383153,0.9970334412081985,0.9970174691095015,0.9982935153583617,0.9976550842037946,0.9983682678930669,0.9936198963506273,0.9941457867890017,0.08179709875347912,0.9905482041587902,0.9867060561299852,0.9985052316890882,0.9925705794947993,0.9972371763096515,0.9797154999193328,0.990042272768058,0.9607476635514018,0.9439775910364145,0.9970414201183432,0.9697841726618704,0.9946234944282581,0.9166888601114797,0.9967019558172985
15,15.0,0.02376412465302384,0.9967637540453075,0.9970161977834612,0.9978668941979523,0.9974413646055438,0.9983130636153453,0.9930399807408415,0.9952821737266908,0.0819224701643726,0.9914933837429112,0.9881656804733728,0.9985052316890882,0.9933085501858736,0.9973409262952417,0.9817364090402504,0.9890238952404199,0.9644859813084112,0.9492957746478873,0.9970414201183432,0.9725829725829725,0.9952242213077823,0.9245096091910591,0.997091176610656
16,16.0,0.026795251309035793,0.9948759439050702,0.9948914431673053,0.9970136518771331,0.9959514170040487,0.9983945407504529,0.9889780036491529,0.9958897383634642,0.07187393534706733,0.994328922495274,0.9925705794947994,0.9985052316890882,0.9955290611028317,0.9973562966634774,0.987810105942041,0.9901152182111961,0.9700934579439252,0.96,0.9940828402366864,0.9767441860465116,0.9945784399122939,0.9360115468457995,0.9966651435479239
17,17.0,0.023289230233209033,0.9956850053937433,0.9961636828644501,0.9970136518771331,0.9965884861407249,0.9988757406443607,0.9907197500099207,0.9968646410665977,0.08968899973936309,0.9905482041587902,0.9867060561299852,0.9985052316890882,0.9925705794947993,0.9972640744540637,0.9797154999193328,0.9912501223022818,0.9626168224299065,0.9466292134831461,0.9970414201183432,0.9711815561959655,0.9940828402366864,0.9205965542382608,0.9963482111657521
18,18.0,0.022302269345870745,0.9975728155339806,0.9991449337323642,0.9970136518771331,0.9980781550288277,0.9983997014902966,0.9947892556514332,0.9956183053812766,0.09473698833476028,0.9914933837429112,0.9867256637168141,1.0,0.9933184855233852,0.9970315976345003,0.9817823257985235,0.9915112016601761,0.9607476635514018,0.9439775910364145,0.9970414201183432,0.9697841726618704,0.9937224041089717,0.9166888601114797,0.996148555645894
19,19.0,0.02644550281666227,0.9951456310679612,0.9957374254049446,0.9965870307167235,0.9961620469083157,0.9983479377058041,0.9895596346444603,0.9967465308260353,0.09144562759716372,0.9905482041587902,0.9852724594992637,1.0,0.9925816023738873,0.9970181485622942,0.979767379860189,0.9888268237300188,0.9570093457943926,0.9387186629526463,0.9970414201183432,0.9670014347202296,0.993594749647073,0.9088890871209596,0.9960745282578474
20,20.0,0.022910664904914883,0.9967637540453075,0.9965928449744463,0.9982935153583617,0.9974424552429667,0.9983738977910782,0.9930398522561594,0.9958712939342971,0.08323910586285165,0.9933837429111532,0.9910979228486647,0.9985052316890882,0.9947877885331348,0.9973082642627411,0.9857836967169868,0.9916753882948008,0.9738317757009346,0.9628571428571429,0.9970414201183432,0.9796511627906976,0.9946835671162106,0.9441593857257621,0.9967305101632646
21,21.0,0.019926896322309616,0.9967637540453075,0.997865072587532,0.9970136518771331,0.997439180537772,0.9990305628396704,0.9930442457508498,0.9971105528569422,0.10152494532448642,0.9905482041587902,0.9867060561299852,0.9985052316890882,0.9925705794947993,0.9966723152769933,0.9797154999193328,0.9915712348818919,0.9588785046728971,0.9413407821229051,0.9970414201183432,0.9683908045977011,0.9929564773375784,0.912786410011923,0.9956729475897061
22,22.0,0.01896698361447537,0.9973031283710896,0.9974424552429667,0.9982935153583617,0.997867803837953,0.9986076949446018,0.994200096106302,0.9968118963640387,0.08490545036040585,0.9924385633270322,0.9896296296296296,0.9985052316890882,0.9940476190476191,0.9972448614937692,0.9837591361981793,0.9912603158818769,0.9738317757009346,0.9655172413793104,0.9940828402366864,0.979591836734694,0.9944883308803653,0.9439335093522093,0.9966181749417578
23,23.0,0.0276666876660035,0.9956850053937433,0.9970111016225448,0.996160409556314,0.9965855740503627,0.9982339322710758,0.990725436964784,0.9964618925355704,0.07517917051091386,0.996219281663516,0.9955290611028316,0.9985052316890882,0.9970149253731344,0.997290972598476,0.9918685320038386,0.9900767859333388,0.9738317757009346,0.9682080924855492,0.9911242603550295,0.97953216374269,0.995449493887604,0.943772392131727,0.9972538932759435
24,24.0,0.02141083938802041,0.9970334412081985,0.9974413646055437,0.9978668941979523,0.9976540840264448,0.9984383288460962,0.9936205149271243,0.9968574042206826,0.07558715961851965,0.9933837429111532,0.996996996996997,0.992526158445441,0.9947565543071161,0.997290972598476,0.9858120801359871,0.9900761035128636,0.9719626168224299,0.976401179941003,0.9792899408284024,0.9778434268833086,0.9962004024870093,0.9396833136600078,0.9977430346591586
