,epoch,train_loss,train_acc,train_pre,train_rec,train_f1,train_auc,train_mcc,train_pr_auc,valid_loss,valid_acc,valid_pre,valid_rec,valid_f1,valid_auc,valid_mcc,valid_pr_auc,test_acc,test_pre,test_rec,test_f1,test_auc,test_mcc,test_pr_auc
0,0.0,0.0001615263143363123,0.7246494066882416,0.8041379310344827,0.746160409556314,0.7740650586412923,0.7910150581005475,0.4248333186310941,0.8121181326597229,0.5524985946869805,0.7731568998109641,0.772554002541296,0.9088191330343797,0.8351648351648351,0.8020661617500701,0.4956075739229061,0.8551516682261522,0.788785046728972,0.7647058823529411,0.9615384615384616,0.8519003931847967,0.8688162676838975,0.541731437026611,0.8972835832366051
1,1.0,0.00012979424504088607,0.8252427184466019,0.8061371841155235,0.9526450511945392,0.8732890105592492,0.8169914075245464,0.6200370966344418,0.8402248942981422,0.44860988951134995,0.8232514177693762,0.7855450236966824,0.9910313901345291,0.8764044943820225,0.8135266925657371,0.6310696121129123,0.8680406935058589,0.811214953271028,0.7711670480549199,0.9970414201183432,0.8696774193548387,0.8490823896915267,0.6102753306712406,0.8767840953565607
2,2.0,0.00010258442444216409,0.8468176914778857,0.8104895104895105,0.9889078498293515,0.8908531898539586,0.8625099148759421,0.6791948896190203,0.8992246751586496,0.38889987059712183,0.8260869565217391,0.7863046044864227,0.9955156950672646,0.8786279683377308,0.9465937342693886,0.6398248235114887,0.9661035343955019,0.8074766355140187,0.7664399092970522,1.0,0.8677792041078306,0.9433214189168895,0.604741634113334,0.9640723293554659
3,3.0,7.965384798128922e-05,0.8573354908306364,0.8198801550934085,0.992320819112628,0.8978961590426559,0.9606008790147428,0.7026126706251257,0.9748686790151335,0.281934703342856,0.8478260869565217,0.8060240963855422,1.0,0.8925950633755838,0.9816785210631683,0.6873321135996457,0.988261109528077,0.8299065420560747,0.7878787878787878,1.0,0.8813559322033898,0.9659087495870002,0.651102740943953,0.964213973410048
4,4.0,5.0634715143251634e-05,0.9312297734627831,0.9056310679611651,0.9948805460750854,0.9481601951616182,0.9873214696786206,0.8549877462557625,0.991865612935521,0.1640464852798188,0.9376181474480151,0.9102040816326531,1.0,0.952991452991453,0.9927106028642682,0.869352384863428,0.9954965623596284,0.8953271028037383,0.8578680203045685,1.0,0.9234972677595629,0.970699546451206,0.7835860260481875,0.9603811508866601
5,5.0,2.9204751995183263e-05,0.9641316073354909,0.9600499375780275,0.9842150170648464,0.97198230461344,0.9939832028865113,0.9227223878157268,0.995902890375054,0.10743258308640387,0.9546313799621928,0.9354838709677419,0.9970104633781763,0.9652677279305354,0.9966454171325809,0.903864029554997,0.9980100620467831,0.9289719626168225,0.898936170212766,1.0,0.9467787114845938,0.9733877992370767,0.8517847821162463,0.9604386330867982
6,6.0,1.7593778432590616e-05,0.9773462783171522,0.9759898904802022,0.988481228668942,0.9821958456973293,0.9972075705864101,0.9512104103465256,0.9979786816804405,0.08097305635803702,0.9706994328922496,0.9570200573065902,0.9985052316890882,0.9773226042428677,0.9981056021149627,0.9376694293994995,0.9988780939181813,0.9383177570093458,0.9110512129380054,1.0,0.9534555712270804,0.975250052563602,0.8708837885775997,0.9613600210229298
7,7.0,1.4179583253354328e-05,0.9848975188781014,0.9835164835164835,0.9927474402730375,0.9881104033970276,0.9973655205028376,0.9674961551607009,0.9980680993164843,0.06598366892633392,0.9754253308128544,0.962589928057554,1.0,0.9809384164222874,0.9987396298046811,0.9477617305549992,0.9992533017276897,0.9401869158878504,0.9135135135135135,1.0,0.9548022598870056,0.9770221968581985,0.8747145429355759,0.9632129015601255
8,8.0,1.1884920362406567e-05,0.9873247033441208,0.9860347016504444,0.9940273037542662,0.9900148714680262,0.9980770770570396,0.9727254565273333,0.9987274377319343,0.04958432045895501,0.9858223062381852,0.9780701754385965,1.0,0.9889135254988913,0.9991700001152778,0.9697192311089893,0.9995082239866131,0.9457943925233645,0.9209809264305178,1.0,0.9588652482269504,0.9787492866368306,0.8862308130570795,0.9661741236030541
9,9.0,1.0231354031027455e-05,0.988673139158576,0.9889549702633815,0.9931740614334471,0.9910600255427842,0.9984311350875261,0.9756241316493821,0.9990063886915401,0.046710197660752475,0.9867674858223062,0.9795021961932651,1.0,0.9896449704142012,0.999312176021457,0.9717253671343179,0.999591485491387,0.9439252336448598,0.9184782608695652,1.0,0.9575070821529745,0.9796954314720813,0.8823879390326809,0.9698698154132228
